Store,Date,Dept,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Weekly_Sales
6,31910,38,56,2,212,7,0,86060
5,51812,54,70,3,222,5,0,270
5,51812,2,70,3,222,5,0,12121
2,101510,72,65,2,211,8,0,46347
3,52711,52,84,3,218,7,0,549
4,31210,21,49,2,126,8,0,10443
3,101212,60,70,3,226,6,0,117
6,30212,71,60,3,222,6,0,5692
6,111210,44,62,2,213,7,0,6902
2,72712,94,86,3,221,6,0,69258
6,12012,94,55,3,221,6,0,41973
1,90712,18,83,3,222,6,1,4
6,122311,87,49,3,220,6,0,55833
6,61110,96,81,2,212,7,0,34627
6,72911,7,90,3,217,6,0,28574
1,51410,52,74,2,210,7,0,4205
2,100512,16,70,3,222,6,0,7781
4,102210,79,64,2,126,7,0,51824
1,93011,20,79,3,216,7,0,3560
5,101411,27,72,3,217,6,0,289
2,40910,92,65,2,210,8,0,156241
7,61011,21,53,3,192,8,0,1544
6,70811,33,88,3,216,6,0,7456
4,101510,91,62,2,126,7,0,60998
7,30411,83,21,3,192,8,0,552
7,101411,29,32,3,195,8,0,1390
4,93011,17,72,3,129,5,0,14041
6,30912,60,57,3,222,6,0,360
3,52711,91,84,3,218,7,0,292
6,120211,42,51,3,220,6,0,8117
1,70111,17,85,3,215,7,0,7424
7,12712,98,26,3,196,8,0,229
4,121611,19,36,3,129,5,0,4264
4,82710,97,74,2,126,7,0,38150
5,62411,41,84,3,215,6,0,334
5,121010,27,48,2,212,6,0,839
4,62912,16,84,3,130,4,0,39857
5,70910,22,81,2,211,6,0,1371
7,11312,13,7,3,196,8,0,16109
3,90211,90,89,3,219,7,0,1785
6,91010,10,78,2,213,6,1,49365
2,100810,48,63,2,211,8,0,1674
4,62411,5,81,3,129,5,0,43673
4,21712,27,34,3,130,4,0,3896
3,80511,7,88,3,218,7,0,7647
1,60410,3,80,2,211,7,0,8001
1,81310,96,87,2,211,7,0,29307
4,52810,13,67,2,126,7,0,58789
2,112610,47,62,2,211,8,1,-159
4,10711,94,39,2,127,6,0,57693
6,42712,21,71,3,223,5,0,8289
2,82710,74,87,2,211,8,0,17373
7,62411,40,46,3,193,8,0,32104
3,52011,29,75,3,219,7,0,1016
5,112610,22,66,2,212,6,1,7965
1,22610,98,46,2,211,8,0,10871
2,91611,46,78,3,215,7,0,24616
2,121611,97,50,3,218,7,0,41373
6,102811,60,69,3,219,6,0,378
3,101212,54,70,3,226,6,0,76
6,71312,58,80,3,223,5,0,2620
2,12111,32,41,3,211,8,0,8565
3,42712,6,73,3,225,6,0,2405
1,102910,23,69,2,211,7,0,19134
2,51112,38,73,3,221,6,0,75275
5,42712,31,68,3,222,5,0,642
1,32511,44,69,3,214,7,0,3688
5,102910,24,70,2,212,6,0,1140
5,100810,5,64,2,212,6,0,5682
6,82611,35,90,3,217,6,0,3736
6,70811,27,88,3,216,6,0,1278
3,102111,30,69,3,220,7,0,1208
2,81012,74,88,3,221,6,0,15614
6,71511,36,88,3,216,6,0,6247
5,40811,3,69,3,215,6,0,4203
1,62411,81,83,3,215,7,0,27718
4,42211,56,68,3,128,5,0,23037
2,41312,82,68,3,221,6,0,25442
2,51112,58,73,3,221,6,0,10015
1,20510,94,42,2,211,8,0,56655
2,42911,28,69,3,215,7,0,885
4,30510,14,43,2,126,8,0,28909
4,101510,23,62,2,126,7,0,40355
4,21111,4,33,3,127,6,1,55747
4,123110,67,38,2,127,7,1,7714
5,121710,30,51,2,211,6,0,686
1,81911,81,89,3,215,7,0,30031
7,121710,96,20,2,191,9,0,1627
7,91010,80,48,2,190,9,1,267
5,72012,55,81,3,222,5,0,3051
2,111210,80,59,2,211,8,0,26873
2,100711,9,69,3,216,7,0,33227
3,61711,12,86,3,218,7,0,2924
4,52011,11,70,3,129,5,0,22705
5,71312,32,80,3,222,5,0,2640
7,20510,23,10,2,189,9,0,13288
1,91010,94,78,2,211,7,1,64872
5,52110,40,75,2,211,6,0,18469
5,51112,32,73,3,222,5,0,3341
4,82010,72,78,2,126,7,0,76355
6,71610,95,83,2,212,6,0,100963
7,81310,91,60,2,190,9,0,10204
3,72012,74,81,3,225,6,0,4510
7,51311,90,36,3,192,8,0,10732
4,82010,55,78,2,126,7,0,14365
3,72712,14,84,3,225,6,0,4476
7,92311,31,43,3,194,8,0,1339
4,80511,35,86,3,129,5,0,4537
3,22511,28,67,3,216,7,0,200
5,21811,11,58,3,213,6,0,5843
2,42012,12,65,3,221,6,0,7502
3,22511,54,67,3,216,7,0,26
2,61512,20,80,3,221,6,0,6286
5,122311,58,50,3,219,6,0,355
6,52011,95,72,3,217,6,0,88745
6,12712,22,53,3,221,6,0,13506
1,30912,12,58,3,221,7,0,11947
6,81712,42,87,3,223,5,0,9533
7,121611,33,15,3,195,8,0,4271
6,72310,19,83,2,212,6,0,482
5,61512,33,81,3,222,5,0,1298
6,20510,1,40,2,212,7,0,25619
6,20312,36,57,3,221,6,0,1027
7,60410,1,53,2,189,8,0,6553
4,22412,67,41,3,130,4,0,11116
6,81712,33,87,3,223,5,0,10376
2,70910,58,82,2,210,8,0,21711
3,71312,90,82,3,225,6,0,1813
5,91710,30,82,2,212,6,0,897
1,91710,79,82,2,211,7,0,31291
3,61711,11,86,3,218,7,0,16750
1,82611,92,87,3,215,7,0,117474
6,21712,55,49,3,222,6,0,15609
1,102210,95,69,2,211,7,0,110052
5,122410,38,55,2,211,6,0,44623
1,42712,13,67,3,221,7,0,39077
6,51410,27,74,2,211,7,0,1236
4,72712,82,81,3,130,4,0,30240
4,30411,87,46,3,128,6,0,16146
1,11312,21,48,3,219,7,0,7090
5,12712,32,54,3,220,5,0,1296
2,50412,79,76,3,221,6,0,37200
6,40612,91,71,3,223,5,0,48536
2,51112,56,73,3,221,6,0,12483
1,102811,22,66,3,217,7,0,6866
1,83112,34,80,3,222,6,0,10066
6,62912,32,87,3,223,5,0,10025
1,42012,9,66,3,221,7,0,28111
7,90310,71,49,2,190,9,0,2625
5,122410,20,55,2,211,6,0,1484
6,102111,49,68,3,219,6,0,11284
4,81211,13,82,3,129,5,0,67683
1,43010,23,67,2,210,7,0,18274
6,30411,93,60,3,215,6,0,39218
7,82710,33,57,2,190,9,0,2665
6,82611,23,90,3,217,6,0,29293
3,30510,2,53,2,214,7,0,16477
6,91010,97,78,2,213,6,1,22032
2,73010,2,83,2,211,8,0,67829
2,52711,19,76,3,215,7,0,3023
6,62212,33,81,3,223,5,0,5214
4,122410,82,43,2,126,7,0,91467
1,21811,9,57,3,213,7,0,21941
7,120310,4,21,2,190,9,0,14362
1,100110,33,71,2,211,7,0,5114
7,93011,40,47,3,194,8,0,27515
5,90310,2,84,2,212,6,0,13074
6,52810,38,78,2,212,7,0,97468
3,70612,71,83,3,225,6,0,1154
3,42012,1,72,3,225,6,0,8131
6,81310,6,86,2,213,6,0,7236
6,72211,14,88,3,216,6,0,21050
3,21111,94,43,3,216,7,1,312
5,32511,36,70,3,215,6,0,567
3,50611,67,69,3,219,7,0,4910
1,91710,42,82,2,211,7,0,6925
3,30212,18,61,3,224,6,0,579
7,102210,31,36,2,190,9,0,1149
2,60812,2,78,3,221,6,0,70841
1,72012,34,80,3,221,6,0,11094
1,90712,94,83,3,222,6,1,70775
3,50412,97,79,3,225,6,0,368
2,90211,33,89,3,215,7,0,4017
7,42911,42,26,3,192,8,0,5245
4,72012,71,79,3,130,4,0,9465
2,31612,14,63,3,220,7,0,21421
4,52810,96,67,2,126,7,0,33798
6,72012,60,81,3,223,5,0,369
4,111210,92,52,2,126,7,0,163299
7,10711,28,10,2,191,8,0,77
6,70612,14,82,3,223,5,0,30336
2,71312,72,80,3,221,6,0,55459
1,91710,3,82,2,211,7,0,10722
3,71312,98,82,3,225,6,0,9
6,110510,22,59,2,213,7,0,20792
2,73010,91,83,2,211,8,0,75475
7,120211,5,20,3,195,8,0,16649
4,72911,82,84,3,129,5,0,30112
5,92311,74,78,3,216,6,0,3205
6,70811,23,88,3,216,6,0,36212
3,101510,90,69,2,215,7,0,877
1,82611,3,87,3,215,7,0,49775
6,91611,28,84,3,217,6,0,352
1,21210,3,38,2,211,8,1,10887
4,72310,92,79,2,126,7,0,136043
6,21712,82,49,3,222,6,0,19668
1,43010,58,67,2,210,7,0,2893
3,92112,71,72,3,226,6,0,1597
3,51812,74,72,3,225,6,0,2953
5,123011,20,45,3,220,6,1,833
7,62411,48,46,3,193,8,0,217
1,30912,17,58,3,221,7,0,11553
3,122311,55,53,3,222,7,0,16132
2,92311,96,75,3,216,7,0,31181
5,90911,17,79,3,216,6,1,2687
2,60410,20,81,2,210,8,0,8855
6,62510,36,84,2,212,7,0,7225
6,31612,91,62,3,222,6,0,50174
1,92410,1,80,2,211,7,0,18122
7,82710,82,57,2,190,9,0,8390
5,83112,82,84,3,222,5,0,4162
3,72012,80,81,3,225,6,0,12
3,100810,97,66,2,215,7,0,160
4,81012,12,83,3,130,4,0,7819
5,30510,79,48,2,211,6,0,5087
5,12111,26,45,3,212,6,0,959
3,32511,55,72,3,217,7,0,6777
3,70910,46,81,2,214,7,0,4909
6,31910,85,56,2,212,7,0,4219
4,50611,11,63,3,129,5,0,19585
6,42911,37,75,3,217,6,0,3554
2,40210,8,63,2,210,8,0,63316
1,42712,23,67,3,221,7,0,17587
7,71610,56,62,2,189,9,0,6062
2,20510,5,40,2,210,8,0,34025
6,50611,52,65,3,217,6,0,4653
1,82611,12,87,3,215,7,0,8594
1,70612,95,81,3,221,6,0,148798
6,82010,18,87,2,213,6,0,44
5,31910,81,55,2,211,6,0,2404
5,82412,40,79,3,222,5,0,19036
4,42712,6,76,3,131,4,0,5823
3,21910,29,47,2,214,7,0,2206
5,102910,81,70,2,212,6,0,2365
1,22511,82,62,3,213,7,0,20803
4,30411,7,46,3,128,6,0,39714
1,122311,12,47,3,219,7,0,8311
1,70811,22,85,3,215,7,0,6244
6,91611,59,84,3,217,6,0,233
1,101212,26,62,3,223,6,0,12773
7,60410,34,53,2,189,8,0,4326
5,22610,38,46,2,211,6,0,56525
4,80312,45,83,3,130,4,0,10
5,72012,20,81,3,222,5,0,1134
6,42211,3,74,3,217,6,0,11676
7,31811,26,27,3,192,8,0,2694
5,112610,3,66,2,212,6,1,3546
7,30411,27,21,3,192,8,0,622
7,91611,18,43,3,194,8,0,840
3,60812,36,81,3,225,6,0,1063
6,102811,14,69,3,219,6,0,22542
7,102210,82,36,2,190,9,0,7305
1,40811,95,67,3,215,7,0,126746
4,100711,7,65,3,129,5,0,39751
4,21012,44,33,3,130,4,1,6883
1,92311,17,75,3,216,7,0,7063
2,22412,27,54,3,220,7,0,2049
7,90310,93,49,2,190,9,0,852
1,32610,92,51,2,211,8,0,116688
2,42911,59,69,3,215,7,0,346
7,22610,97,24,2,189,9,0,2643
5,40811,21,69,3,215,6,0,1493
1,51410,8,74,2,210,7,0,33131
6,50710,56,73,2,211,7,0,17958
2,81712,28,84,3,221,6,0,427
6,51112,9,72,3,223,5,0,40283
1,30212,60,60,3,220,7,0,1231
4,52512,23,77,3,131,4,0,50290
1,40910,42,65,2,210,7,0,8830
2,40811,24,67,3,214,7,0,5621
6,20411,29,40,2,214,6,0,8302
1,40612,42,70,3,221,7,0,8972
1,32610,67,51,2,211,8,0,6170
4,70210,55,73,2,126,7,0,17328
5,71511,1,88,3,215,6,0,7932
1,20510,31,42,2,211,8,0,3455
2,31910,6,54,2,210,8,0,6365
4,40811,82,62,3,128,5,0,25693
2,60112,60,78,3,221,6,0,189
7,52011,95,36,3,192,8,0,25639
7,30510,44,35,2,189,9,0,3599
7,32511,98,25,3,192,8,0,358
5,91412,82,76,3,223,5,0,3782
6,40811,18,70,3,216,6,0,3576
4,72911,25,84,3,129,5,0,15564
4,91412,41,68,3,130,4,0,3395
2,62510,38,86,2,211,8,0,90427
6,22610,21,47,2,212,7,0,11476
1,71511,54,88,3,215,7,0,25
4,11411,1,31,2,127,6,0,27985
7,100810,29,44,2,190,9,0,1269
6,52810,72,78,2,212,7,0,65686
3,102210,55,71,2,215,7,0,5498
7,31210,28,27,2,189,9,0,307
4,12012,27,42,3,130,4,0,2499
4,40210,6,48,2,126,7,0,6694
4,92410,9,60,2,126,7,0,31716
4,42211,19,68,3,128,5,0,2819
2,40811,90,67,3,214,7,0,92548
6,82611,21,90,3,217,6,0,8016
3,100711,54,75,3,220,7,0,76
1,21811,58,57,3,213,7,0,3659
5,21910,52,41,2,211,6,0,807
6,43010,44,68,2,211,7,0,6678
6,21012,19,48,3,221,6,1,3059
6,123110,98,49,2,212,7,1,7712
3,61011,91,84,3,218,7,0,302
5,21111,13,38,3,213,6,1,10402
5,41511,16,72,3,215,6,0,14260
4,91611,87,72,3,129,5,0,12299
3,22511,18,67,3,216,7,0,84
5,31910,3,55,2,211,6,0,2198
5,91611,40,83,3,216,6,0,18529
2,30510,5,47,2,211,8,0,28609
2,62212,7,81,3,221,6,0,37024
6,62411,13,85,3,216,6,0,34980
6,82412,30,79,3,223,5,0,5258
5,72211,21,86,3,215,6,0,1316
2,21111,55,33,3,212,8,1,16417
2,21012,90,46,3,219,7,1,104060
5,121611,22,54,3,219,6,0,3257
4,31210,82,49,2,126,8,0,20006
6,110411,36,58,3,219,6,0,2199
5,21811,29,58,3,213,6,0,1777
3,22412,19,60,3,224,6,0,753
3,12111,71,50,3,215,7,0,444
3,83112,11,85,3,225,6,0,7475
6,102811,79,69,3,219,6,0,20005
1,52810,4,80,2,210,7,0,36380
7,20312,4,22,3,196,8,0,17543
4,30912,11,53,3,130,4,0,21088
3,92112,28,72,3,226,6,0,69
2,101411,40,71,3,217,7,0,70716
7,93011,67,47,3,194,8,0,2783
4,12111,2,38,3,127,6,0,90745
7,61810,79,52,2,189,8,0,5024
4,62510,1,81,2,126,7,0,25940
4,42712,8,76,3,131,4,0,61032
1,62510,34,84,2,211,7,0,13005
4,60112,72,77,3,130,4,0,75029
5,51812,11,70,3,222,5,0,6587
5,52512,67,78,3,222,5,0,3686
7,90211,27,53,3,194,8,0,770
1,52512,6,77,3,221,7,0,5131
5,30212,32,60,3,221,5,0,2160
4,91611,60,72,3,129,5,0,457
2,61512,56,80,3,221,6,0,3344
4,72712,83,81,3,130,4,0,8446
3,110411,96,59,3,221,7,0,2928
3,42911,18,78,3,219,7,0,1010
1,60112,80,77,3,221,7,0,19270
7,70811,32,59,3,193,8,0,6298
7,102811,29,28,3,195,8,0,1165
6,73010,22,81,2,212,6,0,17759
4,22610,87,41,2,126,8,0,14518
6,91710,54,81,2,213,6,0,143
6,42712,59,71,3,223,5,0,225
5,82710,74,87,2,212,6,0,3122
3,100110,60,73,2,214,7,0,123
6,51311,94,76,3,217,6,0,47068
6,90211,95,91,3,217,6,0,97915
7,22511,59,17,3,191,8,0,54
2,40111,44,55,3,214,7,0,6466
6,31111,17,57,3,215,6,0,18408
1,92311,24,75,3,216,7,0,2854
4,40910,33,54,2,126,7,0,9272
5,60112,5,79,3,222,5,0,5560
6,72911,80,90,3,217,6,0,14340
7,90211,59,53,3,194,8,0,8
5,51410,13,74,2,210,6,0,10482
6,21811,45,59,3,214,6,0,22
4,123011,14,36,3,130,5,1,41531
4,30411,6,46,3,128,6,0,6309
3,20411,34,45,2,215,7,0,6383
6,101212,87,65,3,225,5,0,44915
2,31111,36,52,3,213,8,0,1865
2,42310,7,65,2,210,8,0,26686
3,31910,41,60,2,214,7,0,345
3,61810,26,83,2,214,7,0,2184
7,91010,16,48,2,190,9,1,9542
1,40612,90,70,3,221,7,0,99607
1,91010,90,78,2,211,7,1,78235
6,121710,98,52,2,212,7,0,13877
4,111811,27,50,3,129,5,0,3163
7,50710,28,40,2,189,8,0,225
6,112610,1,65,2,213,7,1,20441
4,102210,6,64,2,126,7,0,6039
4,12012,96,42,3,130,4,0,37415
4,12712,26,40,3,130,4,0,15802
3,60112,46,81,3,225,6,0,7461
1,43010,8,67,2,210,7,0,34168
4,91010,96,73,2,126,7,1,32695
6,41312,38,71,3,223,5,0,77057
2,111811,48,62,3,217,7,0,2156
7,110411,44,23,3,195,8,0,4769
4,42310,24,56,2,126,7,0,7098
6,80511,26,91,3,217,6,0,7337
4,61011,1,80,3,129,5,0,24726
7,40910,41,33,2,189,8,0,1303
2,33012,67,66,3,221,7,0,9032
4,101212,56,57,3,131,3,0,1251
1,60112,91,77,3,221,7,0,62018
3,21910,87,47,2,214,7,0,1435
2,72012,31,83,3,221,6,0,3886
6,50710,12,73,2,211,7,0,7356
6,92410,17,76,2,213,6,0,19232
3,60112,19,81,3,225,6,0,557
3,102111,87,69,3,220,7,0,1227
7,21111,96,10,3,191,8,1,1426
4,61011,16,80,3,129,5,0,39029
2,43010,52,66,2,210,8,0,3865
1,71511,49,88,3,215,7,0,11921
5,50611,94,66,3,216,6,0,842
2,70210,74,82,2,210,8,0,19219
2,42911,87,69,3,215,7,0,21188
5,51112,96,73,3,222,5,0,7817
2,21012,79,46,3,219,7,1,35332
3,12111,59,50,3,215,7,0,511
1,30212,91,60,3,220,7,0,66364
2,90712,71,87,3,222,6,1,4933
6,12712,46,53,3,221,6,0,20694
1,22511,32,62,3,213,7,0,7819
2,122311,18,46,3,219,7,0,38458
2,81911,5,89,3,215,7,0,19877
5,40111,9,61,3,215,6,0,7869
7,111210,80,22,2,191,9,0,217
1,22412,17,57,3,220,7,0,9309
7,70111,85,58,3,193,8,0,2448
1,30411,83,59,3,213,7,0,6241
1,92112,92,69,3,222,6,0,139354
1,21811,25,57,3,213,7,0,9605
2,21712,30,43,3,220,7,0,4742
3,22610,95,52,2,214,7,0,12665
5,31210,87,58,2,211,6,0,8988
3,92112,92,72,3,226,6,0,9527
3,40910,4,68,2,213,7,0,8025
1,91611,90,79,3,216,7,0,91983
4,50611,18,63,3,129,5,0,796
2,41511,8,69,3,214,7,0,53845
6,41312,13,71,3,223,5,0,38279
1,120911,33,43,3,218,7,0,9505
3,100110,27,73,2,214,7,0,338
6,111111,98,61,3,219,6,0,9349
6,110510,45,59,2,213,7,0,26
2,62212,87,81,3,221,6,0,25173
3,82710,85,86,2,214,7,0,993
4,91010,46,73,2,126,7,1,32914
5,52711,74,80,3,216,6,0,3112
7,61810,87,52,2,189,8,0,6326
3,42211,55,76,3,218,7,0,8295
2,11312,79,45,3,219,7,0,30700
7,60311,67,45,3,192,8,0,3697
4,82710,51,74,2,126,7,0,2
6,20510,52,40,2,212,7,0,5133
1,21210,23,38,2,211,8,1,22812
4,32511,1,59,3,128,6,0,32193
5,120211,19,51,3,219,6,0,34
1,52110,94,76,2,210,7,0,57772
3,123011,12,48,3,223,7,1,1173
5,112610,87,66,2,212,6,1,7899
2,120911,6,41,3,218,7,0,10249
6,71312,74,80,3,223,5,0,22745
1,81911,26,89,3,215,7,0,6590
7,10612,82,18,3,196,8,0,12375
2,111111,20,59,3,217,7,0,4517
1,52110,20,76,2,210,7,0,4020
6,92410,40,76,2,213,6,0,56823
2,121611,94,50,3,218,7,0,62040
6,72712,17,85,3,223,5,0,14306
6,81712,99,87,3,223,5,0,0
1,112610,36,64,2,211,7,1,2295
2,122311,94,46,3,219,7,0,78479
1,81012,49,85,3,221,6,0,13369
3,62912,92,86,3,225,6,0,8591
1,120310,22,49,2,211,7,0,9384
5,91611,12,83,3,216,6,0,2025
6,61110,30,81,2,212,7,0,6572
3,62510,74,83,2,214,7,0,2509
4,42911,22,64,3,129,5,0,12634
4,31910,74,55,2,126,8,0,17719
4,82611,83,81,3,129,5,0,8986
6,82010,2,87,2,213,6,0,53739
6,51410,54,74,2,211,7,0,695
5,102910,56,70,2,212,6,0,130
5,21712,3,48,3,221,5,0,3576
2,80610,85,89,2,211,8,0,3798
1,11411,3,35,2,211,7,0,13275
3,31910,13,60,2,214,7,0,10171
5,61110,52,80,2,212,6,0,341
1,50611,18,64,3,215,7,0,682
4,60112,97,77,3,130,4,0,41226
5,90911,54,79,3,216,6,1,5
6,120310,32,52,2,213,7,0,15388
2,20510,80,40,2,210,8,0,27416
4,111811,19,50,3,129,5,0,3382
4,82710,58,74,2,126,7,0,8119
2,30411,94,57,3,213,8,0,69474
6,10612,93,50,3,221,6,0,42585
4,122410,11,43,2,126,7,0,37994
4,51410,41,62,2,126,7,0,311
3,92311,7,80,3,219,7,0,8109
2,102910,22,66,2,211,8,0,10484
5,102910,22,70,2,212,6,0,2172
4,70612,27,80,3,130,4,0,1904
3,50710,21,73,2,213,7,0,1067
6,122311,12,49,3,220,6,0,5032
1,41511,55,71,3,215,7,0,8886
6,92812,81,77,3,224,5,0,13547
3,60812,92,81,3,225,6,0,9863
3,40910,72,68,2,213,7,0,11840
5,21012,40,48,3,220,5,1,21188
2,51410,20,73,2,210,8,0,5660
5,91611,26,83,3,216,6,0,1487
7,111210,16,22,2,191,9,0,5971
5,70910,95,81,2,211,6,0,20213
3,20411,71,45,2,215,7,0,775
3,80312,90,86,3,225,6,0,1924
3,70210,44,82,2,214,7,0,1197
6,92812,23,77,3,224,5,0,21408
6,81911,52,89,3,217,6,0,3640
3,92812,8,77,3,226,6,0,8648
2,122410,32,49,2,211,8,0,55952
5,40111,96,61,3,215,6,0,5299
3,12111,30,50,3,215,7,0,711
1,111910,8,51,2,211,7,0,35759
7,31111,21,20,3,192,8,0,1720
1,81211,47,90,3,215,7,0,0
1,60812,31,78,3,221,7,0,1493
4,31910,37,55,2,126,8,0,4441
5,30411,27,60,3,214,6,0,495
2,61810,22,85,2,211,8,0,9879
3,52810,27,78,2,214,7,0,401
3,11411,29,44,2,214,7,0,1451
1,21210,44,38,2,211,8,1,4463
4,40910,26,54,2,126,7,0,14833
6,111811,55,63,3,219,6,0,18726
2,70210,33,82,2,210,8,0,6513
5,30411,67,60,3,214,6,0,2091
7,20411,72,-2,3,191,8,0,55889
3,22412,17,60,3,224,6,0,3249
2,12012,31,51,3,219,7,0,2954
5,82611,20,89,3,216,6,0,1140
1,70910,48,80,2,211,7,0,594
7,112511,54,27,3,195,8,1,-25
2,82010,82,88,2,211,8,0,20455
2,62411,60,85,3,214,7,0,272
7,100711,71,40,3,194,8,0,2105
7,22610,45,24,2,189,9,0,14
5,12712,10,54,3,220,5,0,7282
1,71312,21,77,3,221,6,0,6717
4,50710,40,56,2,126,7,0,75815
5,92812,7,78,3,223,5,0,3438
1,60112,83,77,3,221,7,0,5372
5,92311,60,78,3,216,6,0,220
6,122311,23,49,3,220,6,0,75567
5,40210,17,63,2,211,6,0,2234
6,72211,34,88,3,216,6,0,15203
4,30510,38,43,2,126,8,0,88297
2,92112,74,71,3,222,6,0,15045
4,10612,11,38,3,130,4,0,25363
1,50611,44,64,3,215,7,0,5698
7,121710,59,20,2,191,9,0,208
1,111210,47,59,2,212,7,0,20
4,61011,48,80,3,129,5,0,201
3,51812,27,72,3,225,6,0,459
1,121710,71,49,2,211,7,0,2923
1,12811,9,43,3,212,7,0,13213
6,70111,10,87,3,216,6,0,54135
1,110411,45,54,3,217,7,0,57
5,73010,8,82,2,211,6,0,12325
1,52810,56,80,2,210,7,0,4992
6,30912,30,57,3,222,6,0,4980
2,80511,4,93,3,215,7,0,46332
5,91010,9,79,2,212,6,1,17524
5,32511,59,70,3,215,6,0,37
7,90310,14,49,2,190,9,0,10010
2,43010,16,66,2,210,8,0,59737
2,60410,71,81,2,210,8,0,3267
2,72310,33,87,2,210,8,0,8994
2,102210,32,68,2,211,8,0,10267
1,40111,46,59,3,214,7,0,19189
4,31111,33,50,3,128,6,0,10743
3,91710,3,82,2,214,7,0,3116
6,21111,30,39,3,214,6,1,5164
7,30510,51,35,2,189,9,0,26
2,41610,87,68,2,210,8,0,21865
7,72310,96,64,2,189,9,0,475
5,10612,2,50,3,220,5,0,12652
4,60410,95,70,2,126,7,0,144585
4,92112,59,68,3,131,4,0,278
7,81310,46,60,2,190,9,0,14925
3,62411,22,84,3,218,7,0,2149
7,82710,91,57,2,190,9,0,9287
7,12012,87,27,3,196,8,0,14636
1,123011,42,44,3,219,7,1,6924
5,102111,22,66,3,218,6,0,2168
6,111210,2,62,2,213,7,0,43393
2,122311,33,46,3,219,7,0,17889
2,61110,26,83,2,211,8,0,9246
6,43010,81,68,2,211,7,0,15135
6,42712,52,71,3,223,5,0,3707
5,92410,21,78,2,212,6,0,1314
1,32312,74,65,3,221,7,0,9527
3,61810,35,83,2,214,7,0,1205
6,30411,29,60,3,215,6,0,7082
3,62212,25,82,3,225,6,0,5004
5,92112,17,71,3,223,5,0,2509
6,92311,46,78,3,217,6,0,21952
3,121010,35,51,2,214,7,0,1780
3,100711,94,75,3,220,7,0,47
1,52011,18,67,3,215,7,0,1
3,73010,12,82,2,214,7,0,2418
5,100711,92,71,3,217,6,0,8273
6,72211,93,88,3,216,6,0,38394
5,30510,31,48,2,211,6,0,488
2,21210,10,38,2,210,8,1,37984
3,30912,55,60,3,224,6,0,7355
7,120211,92,20,3,195,8,0,28349
6,51112,11,72,3,223,5,0,22962
3,10612,7,52,3,223,6,0,6268
3,102210,26,71,2,215,7,0,3048
5,21012,98,48,3,220,5,1,12
6,41312,98,71,3,223,5,0,11613
7,111910,93,25,2,191,9,0,1050
6,12712,96,53,3,221,6,0,24456
4,22412,29,41,3,130,4,0,10640
4,61011,95,80,3,129,5,0,167233
5,71511,12,88,3,215,6,0,2569
6,72310,26,83,2,212,6,0,8146
2,31612,22,63,3,220,7,0,14209
5,100711,2,71,3,217,6,0,12812
6,21811,27,59,3,214,6,0,2151
3,21811,94,61,3,216,7,0,3077
6,42712,46,71,3,223,5,0,28200
4,21811,46,48,3,128,6,0,41101
4,110510,46,51,2,126,7,0,32847
6,71312,92,80,3,223,5,0,104876
3,71312,12,82,3,225,6,0,3009
2,82412,44,76,3,221,6,0,7086
2,101510,71,65,2,211,8,0,3232
6,90211,2,91,3,217,6,0,47050
5,72712,81,85,3,222,5,0,3240
2,121611,96,50,3,218,7,0,31146
5,70910,9,81,2,211,6,0,6981
5,40210,96,63,2,211,6,0,4306
2,71312,97,80,3,221,6,0,40785
6,92812,79,77,3,224,5,0,23394
7,122410,41,26,2,191,9,0,2258
7,50710,59,40,2,189,8,0,114
5,73010,10,82,2,211,6,0,10866
3,102111,74,69,3,220,7,0,3145
1,30510,90,46,2,211,8,0,78081
7,12012,17,27,3,196,8,0,5216
7,123011,56,15,3,196,8,1,152
1,71511,4,88,3,215,7,0,33930
7,91611,72,43,3,194,8,0,44080
2,42712,58,67,3,221,6,0,20245
1,100711,38,69,3,217,7,0,83059
3,60112,96,81,3,225,6,0,5023
6,100711,27,74,3,218,6,0,1318
7,31210,60,27,2,189,9,0,132
7,122410,35,26,2,191,9,0,714
2,92812,45,79,3,222,6,0,20
6,60410,2,79,2,212,7,0,58382
1,92812,98,76,3,222,6,0,10857
4,110411,8,49,3,129,5,0,66422
3,43010,31,70,2,213,7,0,409
6,110510,52,59,2,213,7,0,3918
6,72911,4,90,3,217,6,0,33728
2,110510,7,57,2,211,8,0,28729
7,82611,98,57,3,194,8,0,101
3,80511,8,88,3,218,7,0,7473
2,61512,60,80,3,221,6,0,360
6,101510,17,68,2,213,7,0,13917
3,82412,1,83,3,225,6,0,6991
1,71610,59,83,2,211,7,0,644
3,72911,14,88,3,218,7,0,3824
6,21910,31,43,2,212,7,0,2716
2,30411,20,57,3,213,8,0,5921
2,11411,8,33,2,211,8,0,57356
3,70111,79,85,3,218,7,0,8102
4,61810,34,81,2,126,7,0,24805
2,92812,31,79,3,222,6,0,2337
3,102111,94,69,3,220,7,0,90
2,40111,24,55,3,214,7,0,6230
6,51410,5,74,2,211,7,0,29226
6,60410,29,79,2,212,7,0,6970
5,12111,5,45,3,212,6,0,4456
4,20312,4,41,3,130,4,0,60366
2,102811,1,65,3,217,7,0,43490
6,61512,52,82,3,223,5,0,3815
5,70811,46,86,3,215,6,0,4981
5,121710,82,51,2,211,6,0,7550
